mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,OUTBOUND,1295397,8907893,4453946.5,0,0,2023,Darebin
CYCLING,OUTBOUND,1218550,8285545,4142772.5,0,0,2022,Darebin
CYCLING,OUTBOUND,1227506,8064949,4032474.5,0,0,2021,Darebin
CYCLING,OUTBOUND,1208392,7810525,3905262.5,0,0,2020,Darebin
CYCLING,OUTBOUND,1527878,10366810,5183405,0,0,2019,Darebin
CYCLING,OUTBOUND,1451955,9748079,4874039.5,0,0,2018,Darebin
CYCLING,TOTAL,4882908,24012389,15142705.5,0,0,2023,Darebin
CYCLING,TOTAL,4577990,22579891,14348819.5,0,0,2022,Darebin
CYCLING,TOTAL,4680942,22998644,15031288.5,0,0,2021,Darebin
CYCLING,TOTAL,4795229,23079631,15362913,0,0,2020,Darebin
CYCLING,TOTAL,5104866,25321495,15051296.5,0,0,2019,Darebin
CYCLING,TOTAL,4681069,23633229,13956554,0,0,2018,Darebin
MOTORCYCLE,INBOUND,423900,5930131,2965065.5,1116.26,558.13,2021,Darebin
MOTORCYCLE,INBOUND,593790,7005178,3502589,1318.6217,659.3109,2020,Darebin
MOTORCYCLE,INBOUND,657917,9440503,4720251.5,1777.0359,888.5179,2019,Darebin
MOTORCYCLE,INBOUND,303256,5471540,2735770,1029.9369,514.9685,2018,Darebin
MOTORCYCLE,OUTBOUND,422342,5807188,2903594,1093.1177,546.5589,2021,Darebin
MOTORCYCLE,OUTBOUND,595334,6908209,3454104.5,1300.3688,650.1844,2020,Darebin
MOTORCYCLE,OUTBOUND,658232,9144940,4572470,1721.4005,860.7002,2019,Darebin
MOTORCYCLE,OUTBOUND,306397,5271617,2635808.5,992.304,496.152,2018,Darebin
MOTORCYCLE,TOTAL,846242,11737319,5868659.5,2209.3777,1104.6888,2021,Darebin
MOTORCYCLE,TOTAL,1189124,13913387,6956693.5,2618.9905,1309.4952,2020,Darebin
MOTORCYCLE,TOTAL,1316149,18585443,9292721.5,3498.4363,1749.2182,2019,Darebin
MOTORCYCLE,TOTAL,609653,10743157,5371578.5,2022.241,1011.1205,2018,Darebin
ON FOOT,IN-BOUNDARY,26517343,22518928,22518928,0,0,2023,Darebin
ON FOOT,IN-BOUNDARY,24915986,22378370,22378370,0,0,2022,Darebin
ON FOOT,IN-BOUNDARY,24777782,23460986,23460986,0,0,2021,Darebin
ON FOOT,IN-BOUNDARY,23438201,22904958,22904958,0,0,2020,Darebin
ON FOOT,IN-BOUNDARY,30539852,22340582,22340582,0,0,2019,Darebin
ON FOOT,IN-BOUNDARY,28289015,21070538,21070538,0,0,2018,Darebin
ON FOOT,INBOUND,1203020,2348769,1174384.5,0,0,2023,Darebin
ON FOOT,INBOUND,1168687,2320063,1160031.5,0,0,2022,Darebin
ON FOOT,INBOUND,1329363,2742766,1371383,0,0,2021,Darebin
ON FOOT,INBOUND,1371607,3020329,1510164.5,0,0,2020,Darebin
ON FOOT,INBOUND,1784960,4662454,2331227,0,0,2019,Darebin
ON FOOT,INBOUND,1834978,4449670,2224835,0,0,2018,Darebin
ON FOOT,OUTBOUND,1205325,2415985,1207992.5,0,0,2023,Darebin
ON FOOT,OUTBOUND,1166100,2324767,1162383.5,0,0,2022,Darebin
ON FOOT,OUTBOUND,1326618,2709284,1354642,0,0,2021,Darebin
ON FOOT,OUTBOUND,1381304,3023846,1511923,0,0,2020,Darebin
ON FOOT,OUTBOUND,1785115,4562624,2281312,0,0,2019,Darebin
ON FOOT,OUTBOUND,1864323,4600824,2300412,0,0,2018,Darebin
ON FOOT,TOTAL,28925688,27283682,24901305,0,0,2023,Darebin
ON FOOT,TOTAL,27250773,27023200,24700785,0,0,2022,Darebin
ON FOOT,TOTAL,27433763,28913036,26187011,0,0,2021,Darebin
ON FOOT,TOTAL,26191112,28949133,25927045.5,0,0,2020,Darebin
ON FOOT,TOTAL,34109927,31565660,26953121,0,0,2019,Darebin
ON FOOT,TOTAL,31988316,30121032,25595785,0,0,2018,Darebin
RAIL,IN-BOUNDARY,684493,4018972,4018972,0,0,2019,Darebin
RAIL,IN-BOUNDARY,570734,2995684,2995684,0,0,2018,Darebin
RAIL,INBOUND,3574496,40733332,20366666,0,0,2023,Darebin
RAIL,INBOUND,2693877,30621036,15310518,0,0,2022,Darebin
RAIL,INBOUND,2117800,24583386,12291693,0,0,2021,Darebin
RAIL,INBOUND,2384090,28868395,14434197.5,0,0,2020,Darebin
RAIL,INBOUND,5924698,80759788,40379894,0,0,2019,Darebin
RAIL,INBOUND,5164151,65098917,32549458.5,0,0,2018,Darebin
RAIL,OUTBOUND,3720089,40438292,20219146,0,0,2023,Darebin
RAIL,OUTBOUND,2807065,30234392,15117196,0,0,2022,Darebin
RAIL,OUTBOUND,2171541,23986710,11993355,0,0,2021,Darebin
RAIL,OUTBOUND,2389873,27285487,13642743.5,0,0,2020,Darebin
RAIL,OUTBOUND,6057000,76992463,38496231.5,0,0,2019,Darebin
RAIL,OUTBOUND,5359349,60790745,30395372.5,0,0,2018,Darebin
RAIL,TOTAL,7294585,81171624,40585812,0,0,2023,Darebin
RAIL,TOTAL,5500942,60855428,30427714,0,0,2022,Darebin
RAIL,TOTAL,4289341,48570096,24285048,0,0,2021,Darebin
RAIL,TOTAL,4773963,56153882,28076941,0,0,2020,Darebin
RAIL,TOTAL,12666191,161771223,82895097.5,0,0,2019,Darebin
RAIL,TOTAL,11094234,128885346,65940515,0,0,2018,Darebin
TRAM,IN-BOUNDARY,1269474,4370488,4370488,0,0,2023,Darebin
TRAM,IN-BOUNDARY,980383,3591335,3591335,0,0,2022,Darebin
TRAM,IN-BOUNDARY,744294,2692290,2692290,0,0,2021,Darebin
TRAM,IN-BOUNDARY,844746,2976079,2976079,0,0,2020,Darebin
TRAM,IN-BOUNDARY,2099230,7252437,7252437,0,0,2019,Darebin
TRAM,IN-BOUNDARY,1790117,5486073,5486073,0,0,2018,Darebin
TRAM,INBOUND,2013357,19076265,9538132.5,0,0,2023,Darebin
TRAM,INBOUND,1648868,14885513,7442756.5,0,0,2022,Darebin
TRAM,INBOUND,1164951,11756860,5878430,0,0,2021,Darebin
TRAM,INBOUND,1227617,12704298,6352149,0,0,2020,Darebin
TRAM,INBOUND,2851216,23694112,11847056,0,0,2019,Darebin
TRAM,INBOUND,2768385,21314041,10657020.5,0,0,2018,Darebin
TRAM,OUTBOUND,2142058,19273224,9636612,0,0,2023,Darebin
TRAM,OUTBOUND,1751615,15267644,7633822,0,0,2022,Darebin
TRAM,OUTBOUND,1207906,11036619,5518309.5,0,0,2021,Darebin
TRAM,OUTBOUND,1289146,12780024,6390012,0,0,2020,Darebin
TRAM,OUTBOUND,3085825,25883545,12941772.5,0,0,2019,Darebin
TRAM,OUTBOUND,2943247,22668888,11334444,0,0,2018,Darebin
TRAM,TOTAL,5424889,42719977,23545232.5,0,0,2023,Darebin
TRAM,TOTAL,4380866,33744492,18667913.5,0,0,2022,Darebin
TRAM,TOTAL,3117151,25485769,14089029.5,0,0,2021,Darebin
TRAM,TOTAL,3361509,28460401,15718240,0,0,2020,Darebin
TRAM,TOTAL,8036271,56830094,32041265.5,0,0,2019,Darebin
TRAM,TOTAL,7501749,49469002,27477537.5,0,0,2018,Darebin
