mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,OUTBOUND,304988,3393639,1696819.5,0,0,2022,Whitehorse
CYCLING,OUTBOUND,335844,3442728,1721364,0,0,2021,Whitehorse
CYCLING,OUTBOUND,346559,3384167,1692083.5,0,0,2020,Whitehorse
CYCLING,OUTBOUND,342764,3653875,1826937.5,0,0,2019,Whitehorse
CYCLING,OUTBOUND,334225,3648556,1824278,0,0,2018,Whitehorse
CYCLING,TOTAL,1016093,3510891,3510891,0,0,2023,Whitehorse
CYCLING,TOTAL,1574216,10127063,6880560,0,0,2022,Whitehorse
CYCLING,TOTAL,1736842,11387154,8076562,0,0,2021,Whitehorse
CYCLING,TOTAL,1883265,11420117,8147050,0,0,2020,Whitehorse
CYCLING,TOTAL,1636066,9743322,6155423.5,0,0,2019,Whitehorse
CYCLING,TOTAL,1461178,9498915,5916915.5,0,0,2018,Whitehorse
MOTORCYCLE,INBOUND,494924,7038486,3519243,1324.8915,662.4457,2020,Whitehorse
MOTORCYCLE,INBOUND,492236,8592033,4296016.5,1617.3239,808.6619,2019,Whitehorse
MOTORCYCLE,OUTBOUND,499669,6984054,3492027,1314.6455,657.3227,2020,Whitehorse
MOTORCYCLE,OUTBOUND,484455,8209336,4104668,1545.2868,772.6434,2019,Whitehorse
MOTORCYCLE,TOTAL,994593,14022540,7011270,2639.5369,1319.7685,2020,Whitehorse
MOTORCYCLE,TOTAL,976691,16801369,8400684.5,3162.6106,1581.3053,2019,Whitehorse
ON FOOT,IN-BOUNDARY,21569655,20088996,20088996,0,0,2023,Whitehorse
ON FOOT,IN-BOUNDARY,20591868,20306422,20306422,0,0,2022,Whitehorse
ON FOOT,IN-BOUNDARY,20582788,21956678,21956678,0,0,2021,Whitehorse
ON FOOT,IN-BOUNDARY,20218376,21795077,21795077,0,0,2020,Whitehorse
ON FOOT,IN-BOUNDARY,29522090,22172821,22172821,0,0,2019,Whitehorse
ON FOOT,IN-BOUNDARY,27682705,20878926,20878926,0,0,2018,Whitehorse
ON FOOT,INBOUND,786294,1498391,749195.5,0,0,2023,Whitehorse
ON FOOT,INBOUND,722264,1427017,713508.5,0,0,2022,Whitehorse
ON FOOT,INBOUND,791534,1654726,827363,0,0,2021,Whitehorse
ON FOOT,INBOUND,832992,1846020,923010,0,0,2020,Whitehorse
ON FOOT,INBOUND,1094606,3154015,1577007.5,0,0,2019,Whitehorse
ON FOOT,INBOUND,1102524,2851034,1425517,0,0,2018,Whitehorse
ON FOOT,OUTBOUND,766625,1549196,774598,0,0,2023,Whitehorse
ON FOOT,OUTBOUND,718632,1453911,726955.5,0,0,2022,Whitehorse
ON FOOT,OUTBOUND,806972,1707279,853639.5,0,0,2021,Whitehorse
ON FOOT,OUTBOUND,852822,1897466,948733,0,0,2020,Whitehorse
ON FOOT,OUTBOUND,1190904,3360979,1680489.5,0,0,2019,Whitehorse
ON FOOT,OUTBOUND,1182737,3123542,1561771,0,0,2018,Whitehorse
ON FOOT,TOTAL,23122574,23136583,21612789.5,0,0,2023,Whitehorse
ON FOOT,TOTAL,22032764,23187350,21746886,0,0,2022,Whitehorse
ON FOOT,TOTAL,22181294,25318683,23637680.5,0,0,2021,Whitehorse
ON FOOT,TOTAL,21904190,25538563,23666820,0,0,2020,Whitehorse
ON FOOT,TOTAL,31807600,28687815,25430318,0,0,2019,Whitehorse
ON FOOT,TOTAL,29967966,26853502,23866214,0,0,2018,Whitehorse
RAIL,IN-BOUNDARY,900099,6295984,6295984,0,0,2019,Whitehorse
RAIL,IN-BOUNDARY,737799,4538920,4538920,0,0,2018,Whitehorse
RAIL,INBOUND,3335639,53157792,26578896,0,0,2023,Whitehorse
RAIL,INBOUND,3209301,51532138,25766069,0,0,2022,Whitehorse
RAIL,INBOUND,2306776,37065290,18532645,0,0,2021,Whitehorse
RAIL,INBOUND,2493307,40712157,20356078.5,0,0,2020,Whitehorse
RAIL,INBOUND,6961334,133372078,66686039,0,0,2019,Whitehorse
RAIL,INBOUND,6119889,109878935,54939467.5,0,0,2018,Whitehorse
RAIL,OUTBOUND,3294154,51399825,25699912.5,0,0,2023,Whitehorse
RAIL,OUTBOUND,3154729,49772311,24886155.5,0,0,2022,Whitehorse
RAIL,OUTBOUND,2294939,35998490,17999245,0,0,2021,Whitehorse
RAIL,OUTBOUND,2399221,38509821,19254910.5,0,0,2020,Whitehorse
RAIL,OUTBOUND,6821073,128005274,64002637,0,0,2019,Whitehorse
RAIL,OUTBOUND,6101328,106525431,53262715.5,0,0,2018,Whitehorse
RAIL,TOTAL,6629793,104557617,52278808.5,0,0,2023,Whitehorse
RAIL,TOTAL,6364030,101304449,50652224.5,0,0,2022,Whitehorse
RAIL,TOTAL,4601715,73063780,36531890,0,0,2021,Whitehorse
RAIL,TOTAL,4892528,79221978,39610989,0,0,2020,Whitehorse
RAIL,TOTAL,14682506,267673336,136984660,0,0,2019,Whitehorse
RAIL,TOTAL,12959016,220943286,112741103,0,0,2018,Whitehorse
TRAM,IN-BOUNDARY,598405,1954202,1954202,0,0,2023,Whitehorse
TRAM,IN-BOUNDARY,1031443,5159706,5159706,0,0,2019,Whitehorse
TRAM,IN-BOUNDARY,786568,2351458,2351458,0,0,2018,Whitehorse
TRAM,INBOUND,1104692,15420670,7710335,0,0,2023,Whitehorse
TRAM,INBOUND,822472,10826856,5413428,0,0,2022,Whitehorse
TRAM,INBOUND,612628,8574767,4287383.5,0,0,2021,Whitehorse
TRAM,INBOUND,679337,9686440,4843220,0,0,2020,Whitehorse
TRAM,INBOUND,1437089,15530481,7765240.5,0,0,2018,Whitehorse
TRAM,OUTBOUND,1079956,16365411,8182705.5,0,0,2023,Whitehorse
TRAM,OUTBOUND,800082,10607566,5303783,0,0,2022,Whitehorse
TRAM,OUTBOUND,611484,8125284,4062642,0,0,2021,Whitehorse
TRAM,OUTBOUND,684308,11040346,5520173,0,0,2020,Whitehorse
TRAM,OUTBOUND,1387483,14855325,7427662.5,0,0,2018,Whitehorse
TRAM,TOTAL,2783053,33740283,17847242.5,0,0,2023,Whitehorse
TRAM,TOTAL,1622554,21434422,10717211,0,0,2022,Whitehorse
TRAM,TOTAL,1224112,16700051,8350025.5,0,0,2021,Whitehorse
TRAM,TOTAL,1363645,20726786,10363393,0,0,2020,Whitehorse
TRAM,TOTAL,1031443,5159706,5159706,0,0,2019,Whitehorse
TRAM,TOTAL,3611140,32737264,17544361,0,0,2018,Whitehorse
