mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,OUTBOUND,3222537,15639471,7819735.5,0,0,2019,Yarra
CYCLING,OUTBOUND,3052895,14847605,7423802.5,0,0,2018,Yarra
CYCLING,TOTAL,8371334,37295448,22454426.5,0,0,2023,Yarra
CYCLING,TOTAL,8046142,34631799,20938641.5,0,0,2022,Yarra
CYCLING,TOTAL,8091788,35362920,21773620.5,0,0,2021,Yarra
CYCLING,TOTAL,8312629,34506919,21904528,0,0,2020,Yarra
CYCLING,TOTAL,10076942,38697570,23032638.5,0,0,2019,Yarra
CYCLING,TOTAL,9358074,36365701,21498848.5,0,0,2018,Yarra
MOTORCYCLE,IN-BOUNDARY,433896,1948270,1948270,366.7332,366.7332,2019,Yarra
MOTORCYCLE,INBOUND,549066,6182223,3091111.5,1163.7126,581.8563,2021,Yarra
MOTORCYCLE,INBOUND,907273,8009671,4004835.5,1507.7028,753.8514,2020,Yarra
MOTORCYCLE,INBOUND,783981,8925412,4462706,1680.0776,840.0388,2019,Yarra
MOTORCYCLE,OUTBOUND,555291,6139470,3069735,1155.6649,577.8325,2021,Yarra
MOTORCYCLE,OUTBOUND,910122,8129081,4064540.5,1530.18,765.09,2020,Yarra
MOTORCYCLE,OUTBOUND,777156,8640393,4320196.5,1626.4269,813.2135,2019,Yarra
MOTORCYCLE,TOTAL,1104357,12321693,6160846.5,2319.3775,1159.6888,2021,Yarra
MOTORCYCLE,TOTAL,1817395,16138752,8069376,3037.8827,1518.9414,2020,Yarra
MOTORCYCLE,TOTAL,1995033,19514075,10731172.5,3673.2376,2019.9854,2019,Yarra
ON FOOT,IN-BOUNDARY,41222358,27672359,27672359,0,0,2023,Yarra
ON FOOT,IN-BOUNDARY,40019031,28009102,28009102,0,0,2022,Yarra
ON FOOT,IN-BOUNDARY,35884059,26378324,26378324,0,0,2021,Yarra
ON FOOT,IN-BOUNDARY,31234751,24450797,24450797,0,0,2020,Yarra
ON FOOT,IN-BOUNDARY,47234710,29717051,29717051,0,0,2019,Yarra
ON FOOT,IN-BOUNDARY,43702680,27927705,27927705,0,0,2018,Yarra
ON FOOT,INBOUND,6510988,10804291,5402145.5,0,0,2023,Yarra
ON FOOT,INBOUND,6264276,10582966,5291483,0,0,2022,Yarra
ON FOOT,INBOUND,5149040,8834153,4417076.5,0,0,2021,Yarra
ON FOOT,INBOUND,4667368,8562053,4281026.5,0,0,2020,Yarra
ON FOOT,INBOUND,8751901,15691064,7845532,0,0,2019,Yarra
ON FOOT,INBOUND,9502731,16632629,8316314.5,0,0,2018,Yarra
ON FOOT,OUTBOUND,6387482,10805024,5402512,0,0,2023,Yarra
ON FOOT,OUTBOUND,6175886,10571700,5285850,0,0,2022,Yarra
ON FOOT,OUTBOUND,5137291,8960421,4480210.5,0,0,2021,Yarra
ON FOOT,OUTBOUND,4661814,8696556,4348278,0,0,2020,Yarra
ON FOOT,OUTBOUND,8237781,14541532,7270766,0,0,2019,Yarra
ON FOOT,OUTBOUND,8800508,15729409,7864704.5,0,0,2018,Yarra
ON FOOT,TOTAL,54120828,49281674,38477016.5,0,0,2023,Yarra
ON FOOT,TOTAL,52459193,49163768,38586435,0,0,2022,Yarra
ON FOOT,TOTAL,46170390,44172898,35275611,0,0,2021,Yarra
ON FOOT,TOTAL,40563933,41709406,33080101.5,0,0,2020,Yarra
ON FOOT,TOTAL,64224392,59949647,44833349,0,0,2019,Yarra
ON FOOT,TOTAL,62005919,60289743,44108724,0,0,2018,Yarra
RAIL,IN-BOUNDARY,455310,2004998,2004998,0,0,2019,Yarra
RAIL,IN-BOUNDARY,615792,1900608,1900608,0,0,2018,Yarra
RAIL,INBOUND,7034557,82157463,41078731.5,0,0,2023,Yarra
RAIL,INBOUND,5876737,70975389,35487694.5,0,0,2022,Yarra
RAIL,INBOUND,3911024,49095081,24547540.5,0,0,2021,Yarra
RAIL,INBOUND,3785686,46485710,23242855,0,0,2020,Yarra
RAIL,INBOUND,10521972,138068713,69034356.5,0,0,2019,Yarra
RAIL,INBOUND,15794067,174653359,87326679.5,0,0,2018,Yarra
RAIL,OUTBOUND,6897210,75154813,37577406.5,0,0,2023,Yarra
RAIL,OUTBOUND,5868479,66963951,33481975.5,0,0,2022,Yarra
RAIL,OUTBOUND,3725640,44102944,22051472,0,0,2021,Yarra
RAIL,OUTBOUND,3552096,40732607,20366303.5,0,0,2020,Yarra
RAIL,OUTBOUND,10072373,122932402,61466201,0,0,2019,Yarra
RAIL,OUTBOUND,15032636,146787694,73393847,0,0,2018,Yarra
RAIL,TOTAL,13931767,157312276,78656138,0,0,2023,Yarra
RAIL,TOTAL,11745216,137939340,68969670,0,0,2022,Yarra
RAIL,TOTAL,7636664,93198025,46599012.5,0,0,2021,Yarra
RAIL,TOTAL,7337782,87218317,43609158.5,0,0,2020,Yarra
RAIL,TOTAL,21049655,263006113,132505555.5,0,0,2019,Yarra
RAIL,TOTAL,31442495,323341661,162621134.5,0,0,2018,Yarra
TRAM,IN-BOUNDARY,2132589,4164720,4164720,0,0,2023,Yarra
TRAM,IN-BOUNDARY,1537626,3109143,3109143,0,0,2022,Yarra
