mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,TOTAL,574643,2248527,2248527,0,0,2022,Maroondah
CYCLING,TOTAL,1037725,6487874,4661078,0,0,2021,Maroondah
CYCLING,TOTAL,1068294,6456213,4664655.5,0,0,2020,Maroondah
CYCLING,TOTAL,832056,4783455,3107893,0,0,2019,Maroondah
CYCLING,TOTAL,407395,1349556,1349556,0,0,2018,Maroondah
MOTORCYCLE,INBOUND,279308,5157596,2578798,970.8416,485.4208,2020,Maroondah
MOTORCYCLE,OUTBOUND,277468,5144001,2572000.5,968.2825,484.1413,2020,Maroondah
MOTORCYCLE,TOTAL,556776,10301597,5150798.5,1939.1241,969.5621,2020,Maroondah
ON FOOT,IN-BOUNDARY,9899933,10902125,10902125,0,0,2023,Maroondah
ON FOOT,IN-BOUNDARY,9723487,11144662,11144662,0,0,2022,Maroondah
ON FOOT,IN-BOUNDARY,10415223,12661996,12661996,0,0,2021,Maroondah
ON FOOT,IN-BOUNDARY,10182598,12647369,12647369,0,0,2020,Maroondah
ON FOOT,IN-BOUNDARY,11918774,9651131,9651131,0,0,2019,Maroondah
ON FOOT,IN-BOUNDARY,11351297,9152678,9152678,0,0,2018,Maroondah
ON FOOT,INBOUND,397569,897194,448597,0,0,2023,Maroondah
ON FOOT,INBOUND,403536,879002,439501,0,0,2022,Maroondah
ON FOOT,INBOUND,486832,1043891,521945.5,0,0,2021,Maroondah
ON FOOT,INBOUND,511368,1149604,574802,0,0,2020,Maroondah
ON FOOT,INBOUND,633662,1597799,798899.5,0,0,2019,Maroondah
ON FOOT,INBOUND,568401,1385819,692909.5,0,0,2018,Maroondah
ON FOOT,OUTBOUND,389813,845435,422717.5,0,0,2023,Maroondah
ON FOOT,OUTBOUND,397555,867009,433504.5,0,0,2022,Maroondah
ON FOOT,OUTBOUND,480826,1057144,528572,0,0,2021,Maroondah
ON FOOT,OUTBOUND,508262,1141687,570843.5,0,0,2020,Maroondah
ON FOOT,OUTBOUND,563546,1477031,738515.5,0,0,2019,Maroondah
ON FOOT,OUTBOUND,553685,1322217,661108.5,0,0,2018,Maroondah
ON FOOT,TOTAL,10687315,12644754,11773439.5,0,0,2023,Maroondah
ON FOOT,TOTAL,10524578,12890673,12017667.5,0,0,2022,Maroondah
ON FOOT,TOTAL,11382881,14763031,13712513.5,0,0,2021,Maroondah
ON FOOT,TOTAL,11202228,14938660,13793014.5,0,0,2020,Maroondah
ON FOOT,TOTAL,13115982,12725961,11188546,0,0,2019,Maroondah
ON FOOT,TOTAL,12473383,11860714,10506696,0,0,2018,Maroondah
RAIL,IN-BOUNDARY,256262,1811602,1811602,0,0,2018,Maroondah
RAIL,INBOUND,1820275,34800493,17400246.5,0,0,2023,Maroondah
RAIL,INBOUND,1832111,36880274,18440137,0,0,2022,Maroondah
RAIL,INBOUND,1369065,26825836,13412918,0,0,2021,Maroondah
RAIL,INBOUND,1387908,27885496,13942748,0,0,2020,Maroondah
RAIL,INBOUND,3572812,87985429,43992714.5,0,0,2019,Maroondah
RAIL,INBOUND,2925345,67760776,33880388,0,0,2018,Maroondah
RAIL,OUTBOUND,1816520,34690817,17345408.5,0,0,2023,Maroondah
RAIL,OUTBOUND,1853460,36767133,18383566.5,0,0,2022,Maroondah
RAIL,OUTBOUND,1382403,26880037,13440018.5,0,0,2021,Maroondah
RAIL,OUTBOUND,1403774,27669136,13834568,0,0,2020,Maroondah
RAIL,OUTBOUND,3671000,87508389,43754194.5,0,0,2019,Maroondah
RAIL,OUTBOUND,2934929,66934711,33467355.5,0,0,2018,Maroondah
RAIL,TOTAL,3636795,69491310,34745655,0,0,2023,Maroondah
RAIL,TOTAL,3685571,73647407,36823703.5,0,0,2022,Maroondah
RAIL,TOTAL,2751468,53705873,26852936.5,0,0,2021,Maroondah
RAIL,TOTAL,2791682,55554632,27777316,0,0,2020,Maroondah
RAIL,TOTAL,7243812,175493818,87746909,0,0,2019,Maroondah
RAIL,TOTAL,6116536,136507089,69159345.5,0,0,2018,Maroondah
