mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,TOTAL,522739,3211106,2948004.5,0,0,2021,Manningham
CYCLING,TOTAL,987134,7196692,4956980,0,0,2020,Manningham
CYCLING,TOTAL,656072,4984341,3123054,0,0,2018,Manningham
MOTORCYCLE,INBOUND,254535,4091438,2045719,770.153,385.0765,2020,Manningham
MOTORCYCLE,OUTBOUND,256369,4153418,2076709,781.8199,390.9099,2020,Manningham
MOTORCYCLE,TOTAL,510904,8244856,4122428,1551.9729,775.9864,2020,Manningham
ON FOOT,IN-BOUNDARY,8987336,9589915,9589915,0,0,2023,Manningham
ON FOOT,IN-BOUNDARY,8810629,10186995,10186995,0,0,2022,Manningham
ON FOOT,IN-BOUNDARY,9853369,12228379,12228379,0,0,2021,Manningham
ON FOOT,IN-BOUNDARY,9654121,12327308,12327308,0,0,2020,Manningham
ON FOOT,IN-BOUNDARY,10656252,8358042,8358042,0,0,2019,Manningham
ON FOOT,IN-BOUNDARY,10163931,7983839,7983839,0,0,2018,Manningham
ON FOOT,INBOUND,258208,664730,332365,0,0,2022,Manningham
ON FOOT,INBOUND,363260,943076,471538,0,0,2021,Manningham
ON FOOT,INBOUND,409735,1059148,529574,0,0,2020,Manningham
ON FOOT,INBOUND,421166,1313642,656821,0,0,2019,Manningham
ON FOOT,INBOUND,409840,1099843,549921.5,0,0,2018,Manningham
ON FOOT,OUTBOUND,272539,677841,338920.5,0,0,2022,Manningham
ON FOOT,OUTBOUND,374550,983263,491631.5,0,0,2021,Manningham
ON FOOT,OUTBOUND,414122,1089101,544550.5,0,0,2020,Manningham
ON FOOT,OUTBOUND,431501,1356110,678055,0,0,2019,Manningham
ON FOOT,OUTBOUND,417873,1126328,563164,0,0,2018,Manningham
ON FOOT,TOTAL,8987336,9589915,9589915,0,0,2023,Manningham
ON FOOT,TOTAL,9341376,11529566,10858280.5,0,0,2022,Manningham
ON FOOT,TOTAL,10591179,14154718,13191548.5,0,0,2021,Manningham
ON FOOT,TOTAL,10477978,14475557,13401432.5,0,0,2020,Manningham
ON FOOT,TOTAL,11508919,11027794,9692918,0,0,2019,Manningham
ON FOOT,TOTAL,10991644,10210010,9096924.5,0,0,2018,Manningham
RAIL,INBOUND,372829,9777615,4888807.5,0,0,2019,Manningham
RAIL,INBOUND,373005,9584007,4792003.5,0,0,2018,Manningham
RAIL,OUTBOUND,352569,8757068,4378534,0,0,2019,Manningham
RAIL,OUTBOUND,328456,7897139,3948569.5,0,0,2018,Manningham
RAIL,TOTAL,725398,18534683,9267341.5,0,0,2019,Manningham
RAIL,TOTAL,701461,17481146,8740573,0,0,2018,Manningham
