mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,OUTBOUND,1220185,9756056,4878028,0,0,2018,Boroondara
CYCLING,TOTAL,4013958,26470298,16805698.5,0,0,2023,Boroondara
CYCLING,TOTAL,3753577,24627518,15607978.5,0,0,2022,Boroondara
CYCLING,TOTAL,4415742,29227598,19360012,0,0,2021,Boroondara
CYCLING,TOTAL,5151621,31390463,21578076,0,0,2020,Boroondara
CYCLING,TOTAL,4804514,27463309,16702177.5,0,0,2019,Boroondara
CYCLING,TOTAL,4350536,24668850,14981448.5,0,0,2018,Boroondara
MOTORCYCLE,INBOUND,513888,7081435,3540717.5,1332.976,666.488,2021,Boroondara
MOTORCYCLE,INBOUND,806939,9121123,4560561.5,1716.9173,858.4586,2020,Boroondara
MOTORCYCLE,INBOUND,853047,11644134,5822067,2191.837,1095.9185,2019,Boroondara
MOTORCYCLE,INBOUND,399561,6715022,3357511,1264.0039,632.002,2018,Boroondara
MOTORCYCLE,OUTBOUND,511186,6873441,3436720.5,1293.8242,646.9121,2021,Boroondara
MOTORCYCLE,OUTBOUND,807311,9173957,4586978.5,1726.8625,863.4312,2020,Boroondara
MOTORCYCLE,OUTBOUND,840496,11195971,5597985.5,2107.4769,1053.7384,2019,Boroondara
MOTORCYCLE,OUTBOUND,390287,6364094,3182047,1197.947,598.9735,2018,Boroondara
MOTORCYCLE,TOTAL,1025074,13954876,6977438,2626.8002,1313.4001,2021,Boroondara
MOTORCYCLE,TOTAL,1614250,18295080,9147540,3443.7798,1721.8899,2020,Boroondara
MOTORCYCLE,TOTAL,1693543,22840105,11420052.5,4299.3139,2149.6569,2019,Boroondara
MOTORCYCLE,TOTAL,789848,13079116,6539558,2461.9509,1230.9755,2018,Boroondara
ON FOOT,IN-BOUNDARY,38079481,30714662,30714662,0,0,2023,Boroondara
ON FOOT,IN-BOUNDARY,37223905,31664414,31664414,0,0,2022,Boroondara
ON FOOT,IN-BOUNDARY,35708341,34315437,34315437,0,0,2021,Boroondara
