mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
MOTORCYCLE,TOTAL,1521755,42310435,25763958,7964.3172,4849.6862,2019,Yarra Ranges
MOTORCYCLE,TOTAL,865197,30521346,18439441.5,5745.1937,3470.9533,2018,Yarra Ranges
ON FOOT,IN-BOUNDARY,8824624,11982550,11982550,0,0,2023,Yarra Ranges
ON FOOT,IN-BOUNDARY,8878081,12331714,12331714,0,0,2022,Yarra Ranges
ON FOOT,IN-BOUNDARY,9987702,14279366,14279366,0,0,2021,Yarra Ranges
ON FOOT,IN-BOUNDARY,9778373,14445283,14445283,0,0,2020,Yarra Ranges
ON FOOT,IN-BOUNDARY,11286505,11716151,11716151,0,0,2019,Yarra Ranges
ON FOOT,IN-BOUNDARY,10233847,10479083,10479083,0,0,2018,Yarra Ranges
ON FOOT,INBOUND,239640,613888,306944,0,0,2022,Yarra Ranges
ON FOOT,INBOUND,306739,796521,398260.5,0,0,2021,Yarra Ranges
ON FOOT,INBOUND,304583,818293,409146.5,0,0,2020,Yarra Ranges
ON FOOT,INBOUND,379913,1172266,586133,0,0,2019,Yarra Ranges
ON FOOT,INBOUND,352245,936371,468185.5,0,0,2018,Yarra Ranges
ON FOOT,OUTBOUND,232978,595630,297815,0,0,2022,Yarra Ranges
ON FOOT,OUTBOUND,305417,764265,382132.5,0,0,2021,Yarra Ranges
ON FOOT,OUTBOUND,304273,818135,409067.5,0,0,2020,Yarra Ranges
ON FOOT,OUTBOUND,360855,1080550,540275,0,0,2019,Yarra Ranges
ON FOOT,OUTBOUND,361720,952080,476040,0,0,2018,Yarra Ranges
ON FOOT,TOTAL,8824624,11982550,11982550,0,0,2023,Yarra Ranges
ON FOOT,TOTAL,9350699,13541232,12936473,0,0,2022,Yarra Ranges
ON FOOT,TOTAL,10599858,15840152,15059759,0,0,2021,Yarra Ranges
ON FOOT,TOTAL,10387229,16081711,15263497,0,0,2020,Yarra Ranges
ON FOOT,TOTAL,12027273,13968967,12842559,0,0,2019,Yarra Ranges
ON FOOT,TOTAL,10947812,12367534,11423308.5,0,0,2018,Yarra Ranges
RAIL,INBOUND,931252,24140423,12070211.5,0,0,2023,Yarra Ranges
RAIL,INBOUND,871405,23476178,11738089,0,0,2022,Yarra Ranges
RAIL,INBOUND,2022126,66314498,33157249,0,0,2019,Yarra Ranges
RAIL,INBOUND,1751809,56751192,28375596,0,0,2018,Yarra Ranges
RAIL,OUTBOUND,1002031,26944394,13472197,0,0,2023,Yarra Ranges
RAIL,OUTBOUND,923813,25950477,12975238.5,0,0,2022,Yarra Ranges
RAIL,OUTBOUND,2172781,69648565,34824282.5,0,0,2019,Yarra Ranges
RAIL,OUTBOUND,1885997,59501125,29750562.5,0,0,2018,Yarra Ranges
RAIL,TOTAL,1933283,51084817,25542408.5,0,0,2023,Yarra Ranges
RAIL,TOTAL,1795218,49426655,24713327.5,0,0,2022,Yarra Ranges
RAIL,TOTAL,4194907,135963063,67981531.5,0,0,2019,Yarra Ranges
RAIL,TOTAL,3637806,116252317,58126158.5,0,0,2018,Yarra Ranges
