mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,INBOUND,539706,4059887,2029943.5,0,0,2019,Maribyrnong
CYCLING,INBOUND,524611,3872280,1936140,0,0,2018,Maribyrnong
CYCLING,OUTBOUND,484367,3871624,1935812,0,0,2023,Maribyrnong
CYCLING,OUTBOUND,416677,3395174,1697587,0,0,2022,Maribyrnong
CYCLING,OUTBOUND,425902,3383346,1691673,0,0,2021,Maribyrnong
CYCLING,OUTBOUND,432860,3343599,1671799.5,0,0,2020,Maribyrnong
CYCLING,OUTBOUND,542194,4091595,2045797.5,0,0,2019,Maribyrnong
CYCLING,OUTBOUND,525897,3878172,1939086,0,0,2018,Maribyrnong
CYCLING,TOTAL,2143120,10907727,7035190.5,0,0,2023,Maribyrnong
CYCLING,TOTAL,1923793,9903240,6532774,0,0,2022,Maribyrnong
CYCLING,TOTAL,1953974,10410365,7043453,0,0,2021,Maribyrnong
CYCLING,TOTAL,2073542,10280808,6974713,0,0,2020,Maribyrnong
CYCLING,TOTAL,2163482,10313030,6237289,0,0,2019,Maribyrnong
CYCLING,TOTAL,2029342,9811411,5936185,0,0,2018,Maribyrnong
MOTORCYCLE,INBOUND,268565,3821763,1910881.5,719.3907,359.6953,2021,Maribyrnong
MOTORCYCLE,INBOUND,404599,4858162,2429081,914.4776,457.2388,2020,Maribyrnong
MOTORCYCLE,INBOUND,480031,6920861,3460430.5,1302.7503,651.3752,2019,Maribyrnong
MOTORCYCLE,INBOUND,240051,4133384,2066692,778.049,389.0245,2018,Maribyrnong
MOTORCYCLE,OUTBOUND,268350,3742700,1871350,704.5082,352.2541,2021,Maribyrnong
MOTORCYCLE,OUTBOUND,402247,4771885,2385942.5,898.2372,449.1186,2020,Maribyrnong
MOTORCYCLE,OUTBOUND,479273,6729103,3364551.5,1266.6547,633.3273,2019,Maribyrnong
MOTORCYCLE,OUTBOUND,243463,4017295,2008647.5,756.197,378.0985,2018,Maribyrnong
MOTORCYCLE,TOTAL,536915,7564463,3782231.5,1423.8989,711.9495,2021,Maribyrnong
MOTORCYCLE,TOTAL,806846,9630047,4815023.5,1812.7147,906.3574,2020,Maribyrnong
MOTORCYCLE,TOTAL,959304,13649964,6824982,2569.405,1284.7025,2019,Maribyrnong
MOTORCYCLE,TOTAL,483514,8150679,4075339.5,1534.246,767.123,2018,Maribyrnong
ON FOOT,IN-BOUNDARY,15954368,12806701,12806701,0,0,2023,Maribyrnong
ON FOOT,IN-BOUNDARY,15221854,12729463,12729463,0,0,2022,Maribyrnong
ON FOOT,IN-BOUNDARY,14548322,12813249,12813249,0,0,2021,Maribyrnong
ON FOOT,IN-BOUNDARY,13836966,12676257,12676257,0,0,2020,Maribyrnong
