mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,TOTAL,793122,2831511,2831511,0,0,2022,Whittlesea
CYCLING,TOTAL,862503,3283954,3283954,0,0,2021,Whittlesea
CYCLING,TOTAL,894079,3222713,3222713,0,0,2020,Whittlesea
CYCLING,TOTAL,1060080,4828292,3497635.5,0,0,2019,Whittlesea
CYCLING,TOTAL,803527,2160534,2160534,0,0,2018,Whittlesea
MOTORCYCLE,INBOUND,263305,5753210,2876605,1082.9572,541.4786,2020,Whittlesea
MOTORCYCLE,INBOUND,374257,9763224,4881612,1837.7833,918.8917,2019,Whittlesea
MOTORCYCLE,INBOUND,241334,7364991,3682495.5,1386.3509,693.1755,2018,Whittlesea
MOTORCYCLE,OUTBOUND,261120,5637452,2818726,1061.1674,530.5837,2020,Whittlesea
MOTORCYCLE,OUTBOUND,374057,9473682,4736841,1783.2813,891.6407,2019,Whittlesea
MOTORCYCLE,OUTBOUND,248136,7197577,3598788.5,1354.8379,677.419,2018,Whittlesea
MOTORCYCLE,TOTAL,524425,11390662,5695331,2144.1246,1072.0623,2020,Whittlesea
MOTORCYCLE,TOTAL,748314,19236906,9618453,3621.0647,1810.5323,2019,Whittlesea
MOTORCYCLE,TOTAL,489470,14562568,7281284,2741.1888,1370.5944,2018,Whittlesea
ON FOOT,IN-BOUNDARY,10185545,11338289,11338289,0,0,2023,Whittlesea
ON FOOT,IN-BOUNDARY,9719786,11495157,11495157,0,0,2022,Whittlesea
ON FOOT,IN-BOUNDARY,10525325,13378979,13378979,0,0,2021,Whittlesea
ON FOOT,IN-BOUNDARY,10889085,14037585,14037585,0,0,2020,Whittlesea
ON FOOT,IN-BOUNDARY,13800472,11714938,11714938,0,0,2019,Whittlesea
ON FOOT,IN-BOUNDARY,13531935,11251218,11251218,0,0,2018,Whittlesea
ON FOOT,INBOUND,162856,332292,166146,0,0,2022,Whittlesea
ON FOOT,INBOUND,385185,1103357,551678.5,0,0,2019,Whittlesea
ON FOOT,INBOUND,376265,929100,464550,0,0,2018,Whittlesea
ON FOOT,OUTBOUND,149197,295974,147987,0,0,2022,Whittlesea
ON FOOT,OUTBOUND,356011,1097879,548939.5,0,0,2019,Whittlesea
ON FOOT,OUTBOUND,367216,957958,478979,0,0,2018,Whittlesea
ON FOOT,TOTAL,10185545,11338289,11338289,0,0,2023,Whittlesea
ON FOOT,TOTAL,10031839,12123423,11809290,0,0,2022,Whittlesea
ON FOOT,TOTAL,10525325,13378979,13378979,0,0,2021,Whittlesea
ON FOOT,TOTAL,10889085,14037585,14037585,0,0,2020,Whittlesea
ON FOOT,TOTAL,14541668,13916174,12815556,0,0,2019,Whittlesea
ON FOOT,TOTAL,14275416,13138276,12194747,0,0,2018,Whittlesea
RAIL,INBOUND,1937644,42328084,21164042,0,0,2023,Whittlesea
RAIL,INBOUND,1527011,32905781,16452890.5,0,0,2022,Whittlesea
RAIL,INBOUND,1144837,24205603,12102801.5,0,0,2021,Whittlesea
RAIL,INBOUND,1306866,28510515,14255257.5,0,0,2020,Whittlesea
RAIL,INBOUND,3152826,81418754,40709377,0,0,2019,Whittlesea
RAIL,INBOUND,2731041,65028210,32514105,0,0,2018,Whittlesea
RAIL,OUTBOUND,2023715,43947550,21973775,0,0,2023,Whittlesea
RAIL,OUTBOUND,1613102,34487761,17243880.5,0,0,2022,Whittlesea
RAIL,OUTBOUND,1217646,25402031,12701015.5,0,0,2021,Whittlesea
RAIL,OUTBOUND,1360170,28582546,14291273,0,0,2020,Whittlesea
RAIL,OUTBOUND,3318466,81600818,40800409,0,0,2019,Whittlesea
RAIL,OUTBOUND,2856145,63845704,31922852,0,0,2018,Whittlesea
RAIL,TOTAL,3961359,86275634,43137817,0,0,2023,Whittlesea
RAIL,TOTAL,3140113,67393542,33696771,0,0,2022,Whittlesea
RAIL,TOTAL,2362483,49607634,24803817,0,0,2021,Whittlesea
RAIL,TOTAL,2667036,57093061,28546530.5,0,0,2020,Whittlesea
RAIL,TOTAL,6471292,163019572,81509786,0,0,2019,Whittlesea
RAIL,TOTAL,5587186,128873914,64436957,0,0,2018,Whittlesea
TRAM,INBOUND,222825,2732308,1366154,0,0,2018,Whittlesea
TRAM,OUTBOUND,176849,2241612,1120806,0,0,2018,Whittlesea
TRAM,TOTAL,399674,4973920,2486960,0,0,2018,Whittlesea
