mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,TOTAL,3268902,26181608,17729425.5,0,0,2021,Bayside
CYCLING,TOTAL,3513273,26829473,18266606.5,0,0,2020,Bayside
CYCLING,TOTAL,3011239,20331742,12238405,0,0,2019,Bayside
CYCLING,TOTAL,2818612,18222013,10963249.5,0,0,2018,Bayside
MOTORCYCLE,INBOUND,326545,5243569,2621784.5,987.0248,493.5124,2021,Bayside
MOTORCYCLE,INBOUND,402730,5642628,2821314,1062.1417,531.0709,2020,Bayside
MOTORCYCLE,OUTBOUND,325003,5109656,2554828,961.8176,480.9088,2021,Bayside
MOTORCYCLE,OUTBOUND,408944,5775786,2887893,1087.2068,543.6034,2020,Bayside
MOTORCYCLE,TOTAL,651548,10353225,5176612.5,1948.8424,974.4212,2021,Bayside
MOTORCYCLE,TOTAL,811674,11418414,5709207,2149.3485,1074.6743,2020,Bayside
ON FOOT,IN-BOUNDARY,17899812,19070998,19070998,0,0,2023,Bayside
ON FOOT,IN-BOUNDARY,17362416,19068582,19068582,0,0,2022,Bayside
ON FOOT,IN-BOUNDARY,18602825,21545929,21545929,0,0,2021,Bayside
ON FOOT,IN-BOUNDARY,17429975,21167217,21167217,0,0,2020,Bayside
ON FOOT,IN-BOUNDARY,17778975,15411610,15411610,0,0,2019,Bayside
ON FOOT,IN-BOUNDARY,16580130,14525169,14525169,0,0,2018,Bayside
ON FOOT,INBOUND,1928863,3020539,1510269.5,0,0,2023,Bayside
ON FOOT,INBOUND,1841797,2863121,1431560.5,0,0,2022,Bayside
ON FOOT,INBOUND,1963470,3412737,1706368.5,0,0,2021,Bayside
ON FOOT,INBOUND,1873576,3554829,1777414.5,0,0,2020,Bayside
ON FOOT,INBOUND,2405895,3942758,1971379,0,0,2019,Bayside
ON FOOT,INBOUND,2393376,3747590,1873795,0,0,2018,Bayside
ON FOOT,OUTBOUND,1895066,3061103,1530551.5,0,0,2023,Bayside
ON FOOT,OUTBOUND,1835580,2925479,1462739.5,0,0,2022,Bayside
ON FOOT,OUTBOUND,1930675,3437559,1718779.5,0,0,2021,Bayside
ON FOOT,OUTBOUND,1835875,3560324,1780162,0,0,2020,Bayside
ON FOOT,OUTBOUND,2197218,3903534,1951767,0,0,2019,Bayside
ON FOOT,OUTBOUND,2197527,3748874,1874437,0,0,2018,Bayside
ON FOOT,TOTAL,21723741,25152640,22111819,0,0,2023,Bayside
ON FOOT,TOTAL,21039793,24857182,21962882,0,0,2022,Bayside
ON FOOT,TOTAL,22496970,28396225,24971077,0,0,2021,Bayside
ON FOOT,TOTAL,21139426,28282370,24724793.5,0,0,2020,Bayside
ON FOOT,TOTAL,22382088,23257902,19334756,0,0,2019,Bayside
ON FOOT,TOTAL,21171033,22021633,18273401,0,0,2018,Bayside
RAIL,IN-BOUNDARY,329924,1932968,1932968,0,0,2019,Bayside
RAIL,IN-BOUNDARY,345854,1764762,1764762,0,0,2018,Bayside
RAIL,INBOUND,3757512,50719542,25359771,0,0,2023,Bayside
RAIL,INBOUND,2696472,36539462,18269731,0,0,2022,Bayside
RAIL,INBOUND,1906704,25923435,12961717.5,0,0,2021,Bayside
RAIL,INBOUND,1979684,26847694,13423847,0,0,2020,Bayside
RAIL,INBOUND,5199000,74954015,37477007.5,0,0,2018,Bayside
RAIL,OUTBOUND,4002522,53767810,26883905,0,0,2023,Bayside
RAIL,OUTBOUND,2865173,38549118,19274559,0,0,2022,Bayside
