mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,OUTBOUND,2236257,13708078,6854039,0,0,2021,Melbourne
CYCLING,OUTBOUND,2232415,13312392,6656196,0,0,2020,Melbourne
CYCLING,OUTBOUND,3635937,23041976,11520988,0,0,2019,Melbourne
CYCLING,OUTBOUND,3678641,23778259,11889129.5,0,0,2018,Melbourne
CYCLING,TOTAL,9599615,47930864,30844287.5,0,0,2023,Melbourne
CYCLING,TOTAL,8335597,40429976,25980081,0,0,2022,Melbourne
CYCLING,TOTAL,8552931,38997564,25140093,0,0,2021,Melbourne
CYCLING,TOTAL,9135907,37770787,24285999.5,0,0,2020,Melbourne
CYCLING,TOTAL,13275956,58525292,35372821,0,0,2019,Melbourne
CYCLING,TOTAL,12287049,58771418,34910832,0,0,2018,Melbourne
MOTORCYCLE,IN-BOUNDARY,1299033,4711028,4711028,886.7817,886.7817,2020,Melbourne
MOTORCYCLE,INBOUND,667217,9012734,4506367,1696.5146,848.2573,2021,Melbourne
MOTORCYCLE,INBOUND,998489,11610142,5805071,2185.4385,1092.7192,2020,Melbourne
MOTORCYCLE,INBOUND,1179923,18069375,9034687.5,3401.2941,1700.6471,2019,Melbourne
MOTORCYCLE,INBOUND,700238,13100836,6550418,2466.0399,1233.02,2018,Melbourne
MOTORCYCLE,OUTBOUND,668816,9119404,4559702,1716.5937,858.2968,2021,Melbourne
MOTORCYCLE,OUTBOUND,986173,11408773,5704386.5,2147.5337,1073.7669,2020,Melbourne
MOTORCYCLE,OUTBOUND,1152253,17243171,8621585.5,3245.7734,1622.8867,2019,Melbourne
MOTORCYCLE,OUTBOUND,654124,11981205,5990602.5,2255.286,1127.643,2018,Melbourne
MOTORCYCLE,TOTAL,1336033,18132138,9066069,3413.1083,1706.5542,2021,Melbourne
MOTORCYCLE,TOTAL,3283695,27729943,16220485.5,5219.754,3053.2679,2020,Melbourne
MOTORCYCLE,TOTAL,2332176,35312546,17656273,6647.0675,3323.5337,2019,Melbourne
MOTORCYCLE,TOTAL,1354362,25082041,12541020.5,4721.3259,2360.663,2018,Melbourne
ON FOOT,IN-BOUNDARY,136686539,104640280,104640280,0,0,2023,Melbourne
ON FOOT,IN-BOUNDARY,120746252,94747071,94747071,0,0,2022,Melbourne
ON FOOT,IN-BOUNDARY,85972915,63659512,63659512,0,0,2021,Melbourne
ON FOOT,IN-BOUNDARY,77032323,57861216,57861216,0,0,2020,Melbourne
ON FOOT,IN-BOUNDARY,209841501,146174695,146174695,0,0,2019,Melbourne
ON FOOT,IN-BOUNDARY,206148480,149874644,149874644,0,0,2018,Melbourne
ON FOOT,INBOUND,5878591,11162792,5581396,0,0,2023,Melbourne
ON FOOT,INBOUND,5445957,10274625,5137312.5,0,0,2022,Melbourne
ON FOOT,INBOUND,4843019,8908723,4454361.5,0,0,2021,Melbourne
ON FOOT,INBOUND,4820609,9757282,4878641,0,0,2020,Melbourne
ON FOOT,INBOUND,9252431,19265205,9632602.5,0,0,2019,Melbourne
ON FOOT,INBOUND,10433632,21161782,10580891,0,0,2018,Melbourne
ON FOOT,OUTBOUND,5806131,10716915,5358457.5,0,0,2023,Melbourne
ON FOOT,OUTBOUND,5426437,10085271,5042635.5,0,0,2022,Melbourne
