mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,TOTAL,6473709,32505381,20191131,0,0,2023,Port Phillip
CYCLING,TOTAL,6153854,31441936,19668013,0,0,2022,Port Phillip
CYCLING,TOTAL,6789897,33672258,21616565,0,0,2021,Port Phillip
CYCLING,TOTAL,7610293,34424251,22954792,0,0,2020,Port Phillip
CYCLING,TOTAL,7845211,33869965,20614105.5,0,0,2019,Port Phillip
CYCLING,TOTAL,6732264,30699013,18478502.5,0,0,2018,Port Phillip
MOTORCYCLE,IN-BOUNDARY,753914,2961410,2961410,557.4419,557.4419,2020,Port Phillip
MOTORCYCLE,IN-BOUNDARY,563242,2452839,2452839,461.7109,461.7109,2019,Port Phillip
MOTORCYCLE,INBOUND,370978,5284835,2642417.5,994.7925,497.3962,2023,Port Phillip
MOTORCYCLE,INBOUND,438860,6184299,3092149.5,1164.1033,582.0517,2022,Port Phillip
MOTORCYCLE,INBOUND,708217,8594426,4297213,1617.7743,808.8872,2021,Port Phillip
MOTORCYCLE,INBOUND,968005,9630319,4815159.5,1812.7659,906.383,2020,Port Phillip
MOTORCYCLE,INBOUND,916070,11224926,5612463,2112.9272,1056.4636,2019,Port Phillip
MOTORCYCLE,INBOUND,387122,6449342,3224671,1213.994,606.997,2018,Port Phillip
MOTORCYCLE,OUTBOUND,372402,5245206,2622603,987.3329,493.6664,2023,Port Phillip
MOTORCYCLE,OUTBOUND,441983,6172609,3086304.5,1161.9029,580.9514,2022,Port Phillip
MOTORCYCLE,OUTBOUND,707270,8478472,4239236,1595.9477,797.9738,2021,Port Phillip
MOTORCYCLE,OUTBOUND,976311,9716855,4858427.5,1829.0551,914.5275,2020,Port Phillip
MOTORCYCLE,OUTBOUND,904878,10873578,5436789,2046.7912,1023.3956,2019,Port Phillip
MOTORCYCLE,OUTBOUND,373309,5842436,2921218,1099.753,549.8765,2018,Port Phillip
MOTORCYCLE,TOTAL,743380,10530041,5265020.5,1982.1254,991.0627,2023,Port Phillip
MOTORCYCLE,TOTAL,880843,12356908,6178454,2326.0062,1163.0031,2022,Port Phillip
MOTORCYCLE,TOTAL,1415487,17072898,8536449,3213.722,1606.861,2021,Port Phillip
MOTORCYCLE,TOTAL,2698230,22308584,12634997,4199.2629,2378.3524,2020,Port Phillip
MOTORCYCLE,TOTAL,2384190,24551343,13502091,4621.4293,2541.5701,2019,Port Phillip
MOTORCYCLE,TOTAL,760431,12291778,6145889,2313.747,1156.8735,2018,Port Phillip
ON FOOT,IN-BOUNDARY,35718995,30754035,30754035,0,0,2023,Port Phillip
ON FOOT,IN-BOUNDARY,35424771,31885733,31885733,0,0,2022,Port Phillip
ON FOOT,IN-BOUNDARY,34230094,31895332,31895332,0,0,2021,Port Phillip
ON FOOT,IN-BOUNDARY,32864987,32541493,32541493,0,0,2020,Port Phillip
ON FOOT,IN-BOUNDARY,45142050,32719473,32719473,0,0,2019,Port Phillip
ON FOOT,IN-BOUNDARY,41494199,30422957,30422957,0,0,2018,Port Phillip
ON FOOT,INBOUND,5685270,9400876,4700438,0,0,2023,Port Phillip
ON FOOT,INBOUND,5550103,9336783,4668391.5,0,0,2022,Port Phillip
ON FOOT,INBOUND,5003479,8178655,4089327.5,0,0,2021,Port Phillip
ON FOOT,INBOUND,4986739,8522748,4261374,0,0,2020,Port Phillip
ON FOOT,INBOUND,8171667,12672384,6336192,0,0,2019,Port Phillip
ON FOOT,INBOUND,8023950,12616198,6308099,0,0,2018,Port Phillip
ON FOOT,OUTBOUND,5864817,9128202,4564101,0,0,2023,Port Phillip
ON FOOT,OUTBOUND,5638075,9023922,4511961,0,0,2022,Port Phillip
ON FOOT,OUTBOUND,5081222,7903818,3951909,0,0,2021,Port Phillip
ON FOOT,OUTBOUND,5088370,8187168,4093584,0,0,2020,Port Phillip
ON FOOT,OUTBOUND,8634713,12465060,6232530,0,0,2019,Port Phillip
ON FOOT,OUTBOUND,8312893,12392655,6196327.5,0,0,2018,Port Phillip
ON FOOT,TOTAL,47269082,49283113,40018574,0,0,2023,Port Phillip
ON FOOT,TOTAL,46612949,50246438,41066085.5,0,0,2022,Port Phillip
ON FOOT,TOTAL,44314795,47977805,39936568.5,0,0,2021,Port Phillip
ON FOOT,TOTAL,42940096,49251409,40896451,0,0,2020,Port Phillip
ON FOOT,TOTAL,61948430,57856917,45288195,0,0,2019,Port Phillip
ON FOOT,TOTAL,57831042,55431810,42927383.5,0,0,2018,Port Phillip
RAIL,INBOUND,961080,9709317,4854658.5,0,0,2022,Port Phillip
RAIL,INBOUND,2313443,34652058,17326029,0,0,2018,Port Phillip
RAIL,OUTBOUND,925089,8272999,4136499.5,0,0,2022,Port Phillip
RAIL,OUTBOUND,1925369,23209086,11604543,0,0,2018,Port Phillip
RAIL,TOTAL,1886169,17982316,8991158,0,0,2022,Port Phillip
RAIL,TOTAL,4238812,57861144,28930572,0,0,2018,Port Phillip
TRAM,IN-BOUNDARY,2539488,6509096,6509096,0,0,2023,Port Phillip
TRAM,IN-BOUNDARY,1760384,4840684,4840684,0,0,2022,Port Phillip
TRAM,IN-BOUNDARY,1361960,3844816,3844816,0,0,2021,Port Phillip
TRAM,IN-BOUNDARY,1654541,4652785,4652785,0,0,2020,Port Phillip
TRAM,IN-BOUNDARY,3476367,11932700,11932700,0,0,2019,Port Phillip
TRAM,IN-BOUNDARY,3115724,7910098,7910098,0,0,2018,Port Phillip
TRAM,INBOUND,9211377,54282510,27141255,0,0,2023,Port Phillip
TRAM,INBOUND,7105295,39242326,19621163,0,0,2022,Port Phillip
TRAM,INBOUND,4871325,30318208,15159104,0,0,2021,Port Phillip
TRAM,INBOUND,5355056,35126263,17563131.5,0,0,2020,Port Phillip
TRAM,INBOUND,12813579,72178223,36089111.5,0,0,2019,Port Phillip
TRAM,INBOUND,10322497,47676578,23838289,0,0,2018,Port Phillip
TRAM,OUTBOUND,9199673,51045678,25522839,0,0,2023,Port Phillip
TRAM,OUTBOUND,7143581,38201243,19100621.5,0,0,2022,Port Phillip
TRAM,OUTBOUND,4911911,27273561,13636780.5,0,0,2021,Port Phillip
TRAM,OUTBOUND,5344878,34096624,17048312,0,0,2020,Port Phillip
TRAM,OUTBOUND,12716278,73713416,36856708,0,0,2019,Port Phillip
TRAM,OUTBOUND,10870198,49599343,24799671.5,0,0,2018,Port Phillip
TRAM,TOTAL,20950538,111837284,59173190,0,0,2023,Port Phillip
TRAM,TOTAL,16009260,82284253,43562468.5,0,0,2022,Port Phillip
TRAM,TOTAL,11145196,61436585,32640700.5,0,0,2021,Port Phillip
TRAM,TOTAL,12354475,73875672,39264228.5,0,0,2020,Port Phillip
TRAM,TOTAL,29006224,157824339,84878519.5,0,0,2019,Port Phillip
TRAM,TOTAL,24308419,105186019,56548058.5,0,0,2018,Port Phillip
