mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
ON FOOT,INBOUND,111704,343763,171881.5,0,0,2022,Casey
ON FOOT,INBOUND,134169,430146,215073,0,0,2021,Casey
ON FOOT,INBOUND,160134,555495,277747.5,0,0,2020,Casey
ON FOOT,INBOUND,235059,800928,400464,0,0,2018,Casey
ON FOOT,OUTBOUND,113687,331647,165823.5,0,0,2022,Casey
ON FOOT,OUTBOUND,136006,422541,211270.5,0,0,2021,Casey
ON FOOT,OUTBOUND,158435,517719,258859.5,0,0,2020,Casey
ON FOOT,OUTBOUND,244818,802100,401050,0,0,2018,Casey
ON FOOT,TOTAL,12498668,15301603,15301603,0,0,2023,Casey
ON FOOT,TOTAL,12453434,16226065,15888360,0,0,2022,Casey
ON FOOT,TOTAL,13979276,19727035,19300691.5,0,0,2021,Casey
ON FOOT,TOTAL,14277437,20598732,20062125,0,0,2020,Casey
ON FOOT,TOTAL,15673015,14486684,14486684,0,0,2019,Casey
ON FOOT,TOTAL,15284695,14879214,14077700,0,0,2018,Casey
RAIL,INBOUND,1938501,60558543,30279271.5,0,0,2023,Casey
RAIL,INBOUND,1556466,48095199,24047599.5,0,0,2022,Casey
RAIL,INBOUND,1150951,33989409,16994704.5,0,0,2021,Casey
RAIL,INBOUND,1198782,36302668,18151334,0,0,2020,Casey
RAIL,INBOUND,3089897,116748206,58374103,0,0,2019,Casey
RAIL,INBOUND,2285369,80339805,40169902.5,0,0,2018,Casey
RAIL,OUTBOUND,2085499,67861233,33930616.5,0,0,2023,Casey
RAIL,OUTBOUND,1664100,53632592,26816296,0,0,2022,Casey
RAIL,OUTBOUND,1189042,36362199,18181099.5,0,0,2021,Casey
RAIL,OUTBOUND,1236798,38392112,19196056,0,0,2020,Casey
RAIL,OUTBOUND,3301984,124703472,62351736,0,0,2019,Casey
RAIL,OUTBOUND,2449669,85532945,42766472.5,0,0,2018,Casey
RAIL,TOTAL,4024000,128419776,64209888,0,0,2023,Casey
RAIL,TOTAL,3220566,101727791,50863895.5,0,0,2022,Casey
RAIL,TOTAL,2339993,70351608,35175804,0,0,2021,Casey
RAIL,TOTAL,2435580,74694780,37347390,0,0,2020,Casey
RAIL,TOTAL,6391881,241451678,120725839,0,0,2019,Casey
RAIL,TOTAL,4735038,165872750,82936375,0,0,2018,Casey
