mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,INBOUND,1614249,9566848,4783424,0,0,2022,Merri-Bek
CYCLING,INBOUND,1541745,8912196,4456098,0,0,2021,Merri-Bek
CYCLING,INBOUND,1526189,8567002,4283501,0,0,2020,Merri-Bek
CYCLING,INBOUND,2108440,12060451,6030225.5,0,0,2019,Merri-Bek
CYCLING,INBOUND,2000893,11553517,5776758.5,0,0,2018,Merri-Bek
CYCLING,OUTBOUND,1731532,10723500,5361750,0,0,2023,Merri-Bek
CYCLING,OUTBOUND,1613767,9792350,4896175,0,0,2022,Merri-Bek
CYCLING,OUTBOUND,1555163,9206115,4603057.5,0,0,2021,Merri-Bek
CYCLING,OUTBOUND,1549972,8848884,4424442,0,0,2020,Merri-Bek
CYCLING,OUTBOUND,2091633,12153132,6076566,0,0,2019,Merri-Bek
CYCLING,OUTBOUND,1985597,11623896,5811948,0,0,2018,Merri-Bek
CYCLING,TOTAL,6730807,29030663,18468797.5,0,0,2023,Merri-Bek
CYCLING,TOTAL,6299683,27050280,17370681,0,0,2022,Merri-Bek
CYCLING,TOTAL,6219076,26887820,17828664.5,0,0,2021,Merri-Bek
CYCLING,TOTAL,6812856,27934225,19226282,0,0,2020,Merri-Bek
CYCLING,TOTAL,7518234,31033704,18926912.5,0,0,2019,Merri-Bek
CYCLING,TOTAL,6795633,28894265,17305558.5,0,0,2018,Merri-Bek
MOTORCYCLE,IN-BOUNDARY,862978,4283669,4283669,806.3377,806.3377,2020,Merri-Bek
MOTORCYCLE,INBOUND,426494,5983300,2991650,1126.2682,563.1341,2021,Merri-Bek
MOTORCYCLE,INBOUND,609245,7037182,3518591,1324.646,662.323,2020,Merri-Bek
MOTORCYCLE,INBOUND,656957,9185371,4592685.5,1729.011,864.5055,2019,Merri-Bek
MOTORCYCLE,INBOUND,291896,5241975,2620987.5,986.725,493.3625,2018,Merri-Bek
MOTORCYCLE,OUTBOUND,423630,5770469,2885234.5,1086.2059,543.103,2021,Merri-Bek
MOTORCYCLE,OUTBOUND,607937,7020798,3510399,1321.562,660.781,2020,Merri-Bek
MOTORCYCLE,OUTBOUND,645346,8745820,4372910,1646.272,823.136,2019,Merri-Bek
MOTORCYCLE,OUTBOUND,294280,4935786,2467893,929.089,464.5445,2018,Merri-Bek
MOTORCYCLE,TOTAL,850124,11753769,5876884.5,2212.4742,1106.2371,2021,Merri-Bek
MOTORCYCLE,TOTAL,2080160,18341649,11312659,3452.5457,2129.4417,2020,Merri-Bek
MOTORCYCLE,TOTAL,1302303,17931191,8965595.5,3375.283,1687.6415,2019,Merri-Bek
MOTORCYCLE,TOTAL,586176,10177761,5088880.5,1915.8139,957.907,2018,Merri-Bek
ON FOOT,IN-BOUNDARY,30431084,24862666,24862666,0,0,2023,Merri-Bek
ON FOOT,IN-BOUNDARY,29351499,25409747,25409747,0,0,2022,Merri-Bek
ON FOOT,IN-BOUNDARY,29477241,27354965,27354965,0,0,2021,Merri-Bek
ON FOOT,IN-BOUNDARY,27929328,26905111,26905111,0,0,2020,Merri-Bek
ON FOOT,IN-BOUNDARY,32404727,23285847,23285847,0,0,2019,Merri-Bek
ON FOOT,IN-BOUNDARY,28841119,21300358,21300358,0,0,2018,Merri-Bek
ON FOOT,INBOUND,1563701,3114600,1557300,0,0,2023,Merri-Bek
ON FOOT,INBOUND,1535312,3160463,1580231.5,0,0,2022,Merri-Bek
ON FOOT,INBOUND,1749087,3654517,1827258.5,0,0,2021,Merri-Bek
ON FOOT,INBOUND,1804338,3899326,1949663,0,0,2020,Merri-Bek
ON FOOT,INBOUND,2207288,5433958,2716979,0,0,2019,Merri-Bek
ON FOOT,INBOUND,2185640,5097135,2548567.5,0,0,2018,Merri-Bek
ON FOOT,OUTBOUND,1548199,3071416,1535708,0,0,2023,Merri-Bek
ON FOOT,OUTBOUND,1512998,3103216,1551608,0,0,2022,Merri-Bek
ON FOOT,OUTBOUND,1706729,3472288,1736144,0,0,2021,Merri-Bek
ON FOOT,OUTBOUND,1753982,3664955,1832477.5,0,0,2020,Merri-Bek
ON FOOT,OUTBOUND,2253675,5527510,2763755,0,0,2019,Merri-Bek
ON FOOT,OUTBOUND,2246841,5289170,2644585,0,0,2018,Merri-Bek
ON FOOT,TOTAL,33542984,31048682,27955674,0,0,2023,Merri-Bek
ON FOOT,TOTAL,32399809,31673426,28541586.5,0,0,2022,Merri-Bek
ON FOOT,TOTAL,32933057,34481770,30918367.5,0,0,2021,Merri-Bek
ON FOOT,TOTAL,31487648,34469392,30687251.5,0,0,2020,Merri-Bek
ON FOOT,TOTAL,36865690,34247315,28766581,0,0,2019,Merri-Bek
ON FOOT,TOTAL,33273600,31686663,26493510.5,0,0,2018,Merri-Bek
RAIL,IN-BOUNDARY,636407,3948541,3948541,0,0,2019,Merri-Bek
RAIL,IN-BOUNDARY,535024,2945773,2945773,0,0,2018,Merri-Bek
RAIL,INBOUND,3131588,34735377,17367688.5,0,0,2023,Merri-Bek
RAIL,INBOUND,2445395,27516805,13758402.5,0,0,2022,Merri-Bek
RAIL,INBOUND,1894322,21944298,10972149,0,0,2021,Merri-Bek
RAIL,INBOUND,2229847,26871194,13435597,0,0,2020,Merri-Bek
RAIL,INBOUND,5557694,74862250,37431125,0,0,2019,Merri-Bek
RAIL,INBOUND,4823351,59697038,29848519,0,0,2018,Merri-Bek
RAIL,OUTBOUND,3283043,37227433,18613716.5,0,0,2023,Merri-Bek
RAIL,OUTBOUND,2586953,29542527,14771263.5,0,0,2022,Merri-Bek
RAIL,OUTBOUND,2007486,23701507,11850753.5,0,0,2021,Merri-Bek
RAIL,OUTBOUND,2359992,28064984,14032492,0,0,2020,Merri-Bek
RAIL,OUTBOUND,5863907,77291484,38645742,0,0,2019,Merri-Bek
RAIL,OUTBOUND,5060361,62211751,31105875.5,0,0,2018,Merri-Bek
RAIL,TOTAL,6414631,71962810,35981405,0,0,2023,Merri-Bek
RAIL,TOTAL,5032348,57059332,28529666,0,0,2022,Merri-Bek
RAIL,TOTAL,3901808,45645805,22822902.5,0,0,2021,Merri-Bek
RAIL,TOTAL,4589839,54936178,27468089,0,0,2020,Merri-Bek
RAIL,TOTAL,12058008,156102275,80025408,0,0,2019,Merri-Bek
RAIL,TOTAL,10418736,124854562,63900167.5,0,0,2018,Merri-Bek
TRAM,IN-BOUNDARY,1547563,4365983,4365983,0,0,2023,Merri-Bek
TRAM,IN-BOUNDARY,1134499,3521458,3521458,0,0,2022,Merri-Bek
TRAM,IN-BOUNDARY,972934,2968664,2968664,0,0,2021,Merri-Bek
TRAM,IN-BOUNDARY,1184782,3316597,3316597,0,0,2020,Merri-Bek
TRAM,IN-BOUNDARY,2788291,8259569,8259569,0,0,2019,Merri-Bek
TRAM,IN-BOUNDARY,2321053,5505714,5505714,0,0,2018,Merri-Bek
TRAM,INBOUND,3836350,26045191,13022595.5,0,0,2023,Merri-Bek
TRAM,INBOUND,3196565,22827629,11413814.5,0,0,2022,Merri-Bek
TRAM,INBOUND,2244408,16880342,8440171,0,0,2021,Merri-Bek
TRAM,INBOUND,2401274,20001432,10000716,0,0,2020,Merri-Bek
TRAM,INBOUND,5752127,44460258,22230129,0,0,2019,Merri-Bek
TRAM,INBOUND,5251054,30801611,15400805.5,0,0,2018,Merri-Bek
TRAM,OUTBOUND,3982780,27103579,13551789.5,0,0,2023,Merri-Bek
TRAM,OUTBOUND,3303026,23522814,11761407,0,0,2022,Merri-Bek
TRAM,OUTBOUND,2304423,16733758,8366879,0,0,2021,Merri-Bek
TRAM,OUTBOUND,2469321,19840267,9920133.5,0,0,2020,Merri-Bek
TRAM,OUTBOUND,6017947,44330770,22165385,0,0,2019,Merri-Bek
TRAM,OUTBOUND,5499001,33047569,16523784.5,0,0,2018,Merri-Bek
TRAM,TOTAL,9366693,57514753,30940368,0,0,2023,Merri-Bek
TRAM,TOTAL,7634090,49871901,26696679.5,0,0,2022,Merri-Bek
TRAM,TOTAL,5521765,36582764,19775714,0,0,2021,Merri-Bek
TRAM,TOTAL,6055377,43158296,23237446.5,0,0,2020,Merri-Bek
TRAM,TOTAL,14558365,97050597,52655083,0,0,2019,Merri-Bek
TRAM,TOTAL,13071108,69354894,37430304,0,0,2018,Merri-Bek
