mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
CYCLING,TOTAL,1212399,8233349,5991279,0,0,2022,Knox
CYCLING,TOTAL,1442924,9525512,7190866.5,0,0,2021,Knox
CYCLING,TOTAL,1530347,9640807,7374780.5,0,0,2020,Knox
CYCLING,TOTAL,1160785,7013625,4831348,0,0,2019,Knox
CYCLING,TOTAL,642983,2468969,2468969,0,0,2018,Knox
MOTORCYCLE,INBOUND,326238,6949598,3474799,1308.1596,654.0798,2020,Knox
MOTORCYCLE,OUTBOUND,326553,6971485,3485742.5,1312.2795,656.1398,2020,Knox
MOTORCYCLE,TOTAL,652791,13921083,6960541.5,2620.4392,1310.2196,2020,Knox
ON FOOT,IN-BOUNDARY,10190171,12833795,12833795,0,0,2023,Knox
ON FOOT,IN-BOUNDARY,9958228,13178496,13178496,0,0,2022,Knox
ON FOOT,IN-BOUNDARY,11298566,15905596,15905596,0,0,2021,Knox
ON FOOT,IN-BOUNDARY,11486745,16311238,16311238,0,0,2020,Knox
ON FOOT,IN-BOUNDARY,12469207,11263567,11263567,0,0,2019,Knox
ON FOOT,IN-BOUNDARY,11713762,10575458,10575458,0,0,2018,Knox
ON FOOT,INBOUND,197142,617905,308952.5,0,0,2022,Knox
ON FOOT,INBOUND,287509,854181,427090.5,0,0,2021,Knox
ON FOOT,INBOUND,315573,941937,470968.5,0,0,2020,Knox
ON FOOT,INBOUND,378445,1411394,705697,0,0,2019,Knox
ON FOOT,INBOUND,343568,1129649,564824.5,0,0,2018,Knox
ON FOOT,OUTBOUND,190509,578814,289407,0,0,2022,Knox
ON FOOT,OUTBOUND,273793,797527,398763.5,0,0,2021,Knox
ON FOOT,OUTBOUND,298154,885844,442922,0,0,2020,Knox
ON FOOT,OUTBOUND,373616,1450174,725087,0,0,2019,Knox
ON FOOT,OUTBOUND,327695,1107715,553857.5,0,0,2018,Knox
ON FOOT,TOTAL,10190171,12833795,12833795,0,0,2023,Knox
ON FOOT,TOTAL,10345879,14375215,13776855.5,0,0,2022,Knox
ON FOOT,TOTAL,11859868,17557304,16731450,0,0,2021,Knox
ON FOOT,TOTAL,12100472,18139019,17225128.5,0,0,2020,Knox
ON FOOT,TOTAL,13221268,14125135,12694351,0,0,2019,Knox
ON FOOT,TOTAL,12385025,12812822,11694140,0,0,2018,Knox
RAIL,INBOUND,845768,20118898,10059449,0,0,2022,Knox
RAIL,INBOUND,647665,14807681,7403840.5,0,0,2021,Knox
RAIL,INBOUND,2072776,62615236,31307618,0,0,2019,Knox
RAIL,INBOUND,1819165,54247745,27123872.5,0,0,2018,Knox
RAIL,OUTBOUND,927547,22682921,11341460.5,0,0,2022,Knox
RAIL,OUTBOUND,679533,15941224,7970612,0,0,2021,Knox
RAIL,OUTBOUND,2143939,64155724,32077862,0,0,2019,Knox
RAIL,OUTBOUND,1860150,54356843,27178421.5,0,0,2018,Knox
RAIL,TOTAL,1773315,42801819,21400909.5,0,0,2022,Knox
RAIL,TOTAL,1327198,30748905,15374452.5,0,0,2021,Knox
RAIL,TOTAL,4216715,126770960,63385480,0,0,2019,Knox
RAIL,TOTAL,3679315,108604588,54302294,0,0,2018,Knox
