mode,travel_bounds,trips,full_distance_km,gpc_distance_km,full_co2e_tons,gpc_co2e_tons,year,lga
MOTORCYCLE,INBOUND,633095,8833137,4416568.5,1662.7081,831.3541,2020,Monash
MOTORCYCLE,INBOUND,587742,10839644,5419822,2040.4036,1020.2018,2019,Monash
MOTORCYCLE,OUTBOUND,639571,8795125,4397562.5,1655.5529,827.7765,2020,Monash
MOTORCYCLE,OUTBOUND,596544,10780631,5390315.5,2029.2952,1014.6476,2019,Monash
MOTORCYCLE,TOTAL,1958795,21163770,12349639,3983.7685,2324.6379,2020,Monash
MOTORCYCLE,TOTAL,1184286,21620275,10810137.5,4069.6988,2034.8494,2019,Monash
ON FOOT,IN-BOUNDARY,23010862,21588364,21588364,0,0,2023,Monash
ON FOOT,IN-BOUNDARY,21681270,21517201,21517201,0,0,2022,Monash
ON FOOT,IN-BOUNDARY,20893352,22594615,22594615,0,0,2021,Monash
ON FOOT,IN-BOUNDARY,20405681,22168422,22168422,0,0,2020,Monash
ON FOOT,IN-BOUNDARY,32014482,23976120,23976120,0,0,2019,Monash
ON FOOT,IN-BOUNDARY,29970611,22450765,22450765,0,0,2018,Monash
ON FOOT,INBOUND,1272879,1926242,963121,0,0,2023,Monash
ON FOOT,INBOUND,1168873,1796506,898253,0,0,2022,Monash
ON FOOT,INBOUND,1198309,2044662,1022331,0,0,2021,Monash
ON FOOT,INBOUND,1272235,2248393,1124196.5,0,0,2020,Monash
ON FOOT,INBOUND,1872721,3722267,1861133.5,0,0,2019,Monash
ON FOOT,INBOUND,1914503,3517825,1758912.5,0,0,2018,Monash
ON FOOT,OUTBOUND,1326889,1991183,995591.5,0,0,2023,Monash
ON FOOT,OUTBOUND,1243791,1860220,930110,0,0,2022,Monash
ON FOOT,OUTBOUND,1255821,2088239,1044119.5,0,0,2021,Monash
ON FOOT,OUTBOUND,1313369,2279599,1139799.5,0,0,2020,Monash
ON FOOT,OUTBOUND,2011523,4005131,2002565.5,0,0,2019,Monash
ON FOOT,OUTBOUND,2003652,3721770,1860885,0,0,2018,Monash
ON FOOT,TOTAL,25610630,25505789,23547076.5,0,0,2023,Monash
ON FOOT,TOTAL,24093934,25173927,23345564,0,0,2022,Monash
ON FOOT,TOTAL,23347482,26727516,24661065.5,0,0,2021,Monash
ON FOOT,TOTAL,22991285,26696414,24432418,0,0,2020,Monash
ON FOOT,TOTAL,35898726,31703518,27839819,0,0,2019,Monash
ON FOOT,TOTAL,33888766,29690360,26070562.5,0,0,2018,Monash
RAIL,INBOUND,5401695,94511137,47255568.5,0,0,2023,Monash
RAIL,INBOUND,4242175,73045521,36522760.5,0,0,2022,Monash
RAIL,INBOUND,2957020,51051751,25525875.5,0,0,2021,Monash
RAIL,INBOUND,2940644,50982232,25491116,0,0,2020,Monash
RAIL,INBOUND,7643319,155756615,77878307.5,0,0,2019,Monash
RAIL,INBOUND,6406569,122078558,61039279,0,0,2018,Monash
RAIL,OUTBOUND,5393057,92249326,46124663,0,0,2023,Monash
RAIL,OUTBOUND,4264513,72267311,36133655.5,0,0,2022,Monash
RAIL,OUTBOUND,2963827,50679596,25339798,0,0,2021,Monash
RAIL,OUTBOUND,2920300,50069819,25034909.5,0,0,2020,Monash
RAIL,OUTBOUND,7683283,151794177,75897088.5,0,0,2019,Monash
RAIL,OUTBOUND,6554670,118353986,59176993,0,0,2018,Monash
RAIL,TOTAL,10794752,186760463,93380231.5,0,0,2023,Monash
RAIL,TOTAL,8506688,145312832,72656416,0,0,2022,Monash
RAIL,TOTAL,5920847,101731347,50865673.5,0,0,2021,Monash
RAIL,TOTAL,5860944,101052051,50526025.5,0,0,2020,Monash
RAIL,TOTAL,15326602,307550792,153775396,0,0,2019,Monash
RAIL,TOTAL,12961239,240432544,120216272,0,0,2018,Monash
